,ID,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,RevLineCr,LowDoc,MIS_Status,Sector,ApprovalFY,City,State,BankState,DisbursementGross,GrAppv,SBA_Appv,UrbanRural,train,NewBusiness,DisbursementYear,DisbursementMonth,DisbursementDay,ApprovalMonth,ApprovalDay
6339,6339,61,163,1.0,0,0,24902,,C,1,Other,2004,SAN DIEGO,CA,SD,250000.0,250000.0,175000.0,0,True,0.0,1996.0,1.0,31.0,11,13
6398,6398,58,3,2.0,0,0,1,,Y,1,Educational,1999,ORLANDO,FL,FL,40000.0,40000.0,36000.0,2,True,1.0,1992.0,2.0,6.0,1,13
6544,6544,56,3,2.0,0,0,1,,Y,1,Healthcare/Social_assist,2011,NIAGARA FALLS,NY,NY,700000.0,700000.0,525000.0,2,True,1.0,1995.0,7.0,31.0,11,4
6551,6551,119,144,1.0,0,0,1,,Y,1,Other,1996,KETTERING,OH,OH,72000.0,72000.0,57600.0,0,True,0.0,1995.0,4.0,30.0,8,5
6620,6620,59,1,2.0,0,0,1,,Y,1,Prof/Science/Tech,1989,LOUISVILLE,KY,OH,100000.0,100000.0,80000.0,2,True,1.0,1992.0,7.0,31.0,8,15
6716,6716,83,8,1.0,0,1,1,,C,1,Other,1995,EVANSVILLE,IN,IN,555000.0,555000.0,555000.0,0,True,0.0,1996.0,1.0,31.0,7,19
6725,6725,56,3,2.0,0,0,1,,Y,1,Healthcare/Social_assist,2007,ORLANDO,FL,FL,260000.0,260000.0,195000.0,2,True,1.0,1995.0,10.0,31.0,9,5
6741,6741,60,6,1.0,0,0,1,,N,1,Other,2007,BERKELEY,CA,CA,496000.0,496000.0,496000.0,0,True,0.0,1995.0,4.0,30.0,11,16
6767,6767,119,159,1.0,15,0,0,,0,1,Other,2007,MCDONOUGH,GA,GA,123000.0,123000.0,92250.0,0,True,0.0,1995.0,7.0,31.0,4,5
6801,6801,118,9,1.0,0,0,0,,0,1,Other,1999,VISTA,CA,CA,48500.0,48500.0,38800.0,0,True,0.0,1995.0,7.0,31.0,10,13
6841,6841,81,3,2.0,0,0,1,,Y,1,Construction,2003,JACKSONVILLE,FL,NC,70000.0,70000.0,63000.0,1,True,1.0,1996.0,4.0,30.0,8,6
6969,6969,82,1,2.0,0,3,1,,Y,1,Retail_trade,2004,ORLANDO,FL,FL,80000.0,80000.0,64000.0,2,True,1.0,1994.0,10.0,31.0,6,14
7001,7001,83,4,1.0,0,0,1,,N,1,Other,1995,EUGENE,OR,OR,88000.0,88000.0,88000.0,0,True,0.0,1994.0,10.0,31.0,7,21
7067,7067,81,7,1.0,0,0,0,,0,1,Other,1999,SAN DIEGO,CA,SD,102000.0,102000.0,102000.0,0,True,0.0,1995.0,4.0,30.0,10,14
7114,7114,57,8,1.0,0,0,1,,N,1,Other,2002,PETALUMA,CA,SD,41000.0,41000.0,36900.0,0,True,0.0,1995.0,7.0,31.0,3,6
7157,7157,236,6,1.0,0,0,1,,Y,1,Other,1999,MALVERN,PA,PA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,1.0,31.0,3,30
7170,7170,238,7,2.0,0,2,1,,C,1,Manufacturing,2005,BERKELEY,CA,CA,4000.0,4000.0,3400.0,1,True,1.0,1996.0,1.0,31.0,9,26
7207,7207,119,6,1.0,0,0,1,,N,1,Other,2002,SEVERNA PARK,MD,MD,216000.0,216000.0,216000.0,0,True,0.0,1995.0,4.0,30.0,4,22
7214,7214,120,7,1.0,0,0,1,,0,1,Other,2000,RHINELANDER,WI,WI,12000.0,12000.0,9600.0,0,True,0.0,1995.0,1.0,31.0,1,31
7222,7222,60,115,1.0,0,0,23000,,0,1,Other,1995,SEVERNA PARK,MD,MD,48500.0,48500.0,38800.0,0,True,0.0,1995.0,4.0,30.0,3,23
7249,7249,83,6,1.0,0,0,1,,N,1,Other,1995,BERKELEY,CA,CA,140000.0,140000.0,119000.0,0,True,0.0,1995.0,4.0,30.0,3,23
7287,7287,61,7,1.0,0,0,1,,N,1,Wholesale_trade,2002,SPRINGFIELD,MO,OH,272000.0,272000.0,272000.0,0,True,0.0,1995.0,4.0,30.0,4,18
7315,7315,81,4,2.0,16,0,0,,Y,1,Construction,1998,ORLANDO,FL,FL,70000.0,70000.0,63000.0,0,True,1.0,1995.0,10.0,31.0,11,18
7354,7354,83,8,1.0,0,0,1,,N,1,Other,2002,IDALOU,TX,TX,229500.0,229500.0,172125.0,0,True,0.0,1996.0,4.0,30.0,9,11
7419,7419,81,4,2.0,0,0,44600,,Y,1,Retail_trade,2006,ORLANDO,FL,FL,30000.0,30000.0,27000.0,2,True,1.0,1995.0,10.0,31.0,2,10
7486,7486,289,5,1.0,0,0,64990,,N,1,Other,1995,PETALUMA,CA,SD,83000.0,83000.0,66400.0,0,True,0.0,1995.0,4.0,30.0,1,11
7524,7524,83,5,1.0,0,0,1,,Y,1,Other,2005,RHINELANDER,WI,WI,350000.0,350000.0,280000.0,0,True,0.0,1995.0,4.0,30.0,12,29
7528,7528,238,6,1.0,0,0,1,,Y,1,Other,2006,BEDFORD,NH,NH,233000.0,233000.0,233000.0,0,True,0.0,1995.0,4.0,30.0,2,22
7552,7552,178,10,1.0,0,0,1,,Y,1,Other,2006,SAN MARCOS,TX,TX,750000.0,750000.0,675000.0,0,True,0.0,1995.0,4.0,30.0,10,5
7635,7635,286,8,1.0,0,0,1,,N,1,Other,2004,COLORADO SPRINGS,CO,SD,102000.0,102000.0,102000.0,0,True,0.0,1995.0,7.0,31.0,9,2
7671,7671,236,5,2.0,0,0,26883,,A,1,Accom/Food_serv,2008,SAN DIEGO,CA,SD,266000.0,266000.0,199500.0,0,True,1.0,1995.0,4.0,30.0,3,10
7730,7730,81,1,2.0,0,0,0,,Y,1,Educational,2006,ORLANDO,FL,FL,175000.0,175000.0,131250.0,2,True,1.0,1983.0,8.0,5.0,1,20
7853,7853,83,7,1.0,0,0,28953,,N,1,Other,1995,CARY,NC,NC,138000.0,138000.0,138000.0,0,True,0.0,1995.0,4.0,30.0,9,27
7888,7888,82,4,2.0,0,0,1,,Y,1,Other,2004,ORLANDO,FL,FL,120000.0,120000.0,90000.0,2,True,1.0,1993.0,10.0,31.0,4,29
7995,7995,58,7,1.0,0,0,1,,Y,1,Other,1999,YOUNGSTOWN,OH,OH,102000.0,102000.0,102000.0,0,True,0.0,1995.0,7.0,31.0,8,6
8003,8003,56,7,1.0,0,0,1,,N,1,Other,1996,MEDIA,PA,DE,100000.0,50000.0,25000.0,0,True,0.0,1995.0,4.0,30.0,4,25
8039,8039,119,7,1.0,0,0,0,,N,1,Other,2008,CARY,NC,NC,127000.0,127000.0,95250.0,0,True,0.0,1995.0,4.0,30.0,6,9
8105,8105,83,2,2.0,0,0,0,,Y,1,Healthcare/Social_assist,1997,GILLETTE,WY,WY,15000.0,15000.0,13500.0,2,True,1.0,1995.0,7.0,31.0,4,8
8199,8199,185,6,1.0,0,0,1,,Y,1,Other,2004,BOERNE,TX,CA,355000.0,355000.0,301750.0,0,True,0.0,1995.0,7.0,31.0,4,1
8306,8306,63,7,2.0,0,0,1,,N,1,Other,2005,COMMERCE,CA,CA,140000.0,140000.0,119000.0,0,True,1.0,1995.0,7.0,31.0,5,3
8439,8439,82,3,2.0,0,0,0,,Y,1,Wholesale_trade,2000,GILLETTE,WY,WY,150000.0,150000.0,135000.0,1,True,1.0,2011.0,8.0,1.0,5,16
8546,8546,82,0,2.0,0,14,0,,Y,0,Retail_trade,2004,GILLETTE,WY,WY,75000.0,75000.0,37500.0,1,True,1.0,2005.0,6.0,30.0,6,14
8554,8554,59,4,1.0,0,0,1,,Y,1,Other,1995,FORT WAYNE,IN,IN,660000.0,660000.0,495000.0,0,True,0.0,1995.0,4.0,30.0,7,21
8567,8567,60,3,1.0,0,0,84090,,Y,1,RE/Rental/Lease,1995,SHAWNEE,KS,KS,60000.0,60000.0,54000.0,2,True,0.0,1996.0,10.0,29.0,1,27
8571,8571,240,7,1.0,0,0,0,,0,1,Other,1995,ENGLEWOOD,CO,CO,721000.0,721000.0,721000.0,0,True,0.0,1995.0,7.0,31.0,1,11
8666,8666,58,8,1.0,0,0,1,,N,1,Other,1995,BERKELEY,CA,CA,88000.0,88000.0,88000.0,0,True,0.0,1995.0,4.0,30.0,9,7
8696,8696,243,8,1.0,0,0,0,,0,1,Other,2002,PORTSMOUTH,NH,RI,112500.0,112500.0,101250.0,0,True,0.0,1995.0,4.0,30.0,6,7
8751,8751,85,6,1.0,0,0,1,,Y,1,Other,1999,SAN MARCOS,TX,TX,103000.0,103000.0,87550.0,0,True,0.0,1995.0,1.0,31.0,10,14
8828,8828,82,4,2.0,0,0,1,,Y,1,Accom/Food_serv,1996,CARLSBAD,CA,CA,500000.0,500000.0,400000.0,2,True,1.0,1996.0,10.0,29.0,11,22
8876,8876,61,6,1.0,0,0,1,,Y,1,Other,2006,CANTON,OH,OH,5000.0,5000.0,4250.0,0,True,0.0,1995.0,1.0,31.0,4,11
8884,8884,83,0,2.0,0,0,1,,Y,0,Educational,2007,NIAGARA FALLS,NY,NY,5000.0,5000.0,2500.0,2,True,1.0,1995.0,10.0,31.0,9,5
8935,8935,240,8,1.0,0,0,1,,0,1,Other,2006,COLORADO SPRINGS,CO,SD,140000.0,140000.0,70000.0,0,True,0.0,1995.0,4.0,30.0,11,21
8936,8936,82,4,2.0,0,0,1,,Y,1,Accom/Food_serv,2006,SAN DIEGO,CA,OH,35000.0,35000.0,29750.0,2,True,1.0,1986.0,8.0,22.0,1,27
9000,9000,56,7,1.0,0,0,1,,N,1,Other,1995,CANTON,OH,OH,83000.0,83000.0,66400.0,0,True,0.0,1995.0,4.0,30.0,9,7
9034,9034,238,4,1.0,0,0,1,,N,1,Retail_trade,1994,SAN DIEGO,CA,SD,168000.0,168000.0,168000.0,0,True,0.0,1995.0,7.0,31.0,9,19
9089,9089,56,0,1.0,0,0,1,,Y,1,Healthcare/Social_assist,1995,OMAHA,NE,NE,10000.0,10000.0,9000.0,2,True,0.0,1994.0,10.0,31.0,6,12
9161,9161,83,6,1.0,0,0,1,,N,1,Other,1997,DES PLAINES,IL,IL,81000.0,81000.0,68850.0,0,True,0.0,1995.0,4.0,30.0,1,23
9247,9247,236,8,2.0,0,0,0,,0,1,Other,2002,HUDSON,NH,NH,325000.0,325000.0,227500.0,0,True,1.0,1995.0,7.0,31.0,6,7
9283,9283,87,8,1.0,0,0,40659,,Y,1,Other,1994,SAN MARCOS,TX,TX,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,6,27
9339,9339,32,5,1.0,0,0,1,,N,1,Other,1998,RHINELANDER,WI,WI,4000.0,4000.0,3400.0,0,True,0.0,1995.0,4.0,30.0,4,21
9355,9355,120,4,1.0,0,0,1,,,1,Other,2004,SAN MARCOS,TX,TX,355000.0,355000.0,301750.0,0,True,0.0,1995.0,7.0,31.0,2,17
9376,9376,72,4,1.0,0,0,1,,Y,1,Other,2008,SAN GABRIEL,CA,CA,195000.0,195000.0,146250.0,0,True,0.0,1995.0,4.0,30.0,6,9
9388,9388,290,6,1.0,0,0,1,,N,1,Other,2006,EVANSVILLE,IN,IN,48500.0,48500.0,38800.0,0,True,0.0,1995.0,7.0,31.0,11,21
9398,9398,83,146,2.0,0,0,26557,,0,1,Other,2011,EVANSVILLE,IN,IN,18000.0,18000.0,16200.0,0,True,1.0,1995.0,4.0,30.0,6,8
9502,9502,60,7,1.0,0,0,30229,,Y,1,Other,1998,NORTH SALT LAKE,UT,UT,53800.0,53800.0,48420.0,0,True,0.0,1995.0,4.0,30.0,5,20
9504,9504,58,10,1.0,0,0,1,,N,1,Other,2003,KETTERING,OH,OH,230000.0,230000.0,172500.0,0,True,0.0,1995.0,4.0,30.0,6,9
9517,9517,82,1,2.0,0,0,1,,Y,1,RE/Rental/Lease,1989,AKRON,OH,OH,250000.0,250000.0,187500.0,1,True,1.0,1995.0,10.0,31.0,8,15
9561,9561,292,6,2.0,0,0,24745,,Y,1,Other,1998,MANCHESTER,NH,RI,630000.0,630000.0,472500.0,0,True,1.0,1995.0,4.0,30.0,5,18
9665,9665,293,7,1.0,0,0,26557,,0,1,Other,1995,CANTON,OH,OH,98000.0,98000.0,78400.0,0,True,0.0,1995.0,4.0,30.0,1,11
9707,9707,85,7,1.0,0,0,1,,N,1,Accom/Food_serv,2004,PETALUMA,CA,SD,4000.0,4000.0,3400.0,0,True,0.0,1995.0,4.0,30.0,4,1
9764,9764,81,2,2.0,0,0,1,,Y,1,Construction,1989,ORLANDO,FL,FL,60000.0,60000.0,54000.0,2,True,1.0,1996.0,6.0,3.0,8,15
9767,9767,82,3,2.0,0,0,70554,,Y,1,RE/Rental/Lease,2006,GILLETTE,WY,WY,260000.0,260000.0,195000.0,2,True,1.0,1995.0,10.0,31.0,2,10
9780,9780,59,7,1.0,0,0,0,,N,1,Other,2006,FORT WAYNE,IN,IN,86000.0,86000.0,68800.0,0,True,0.0,1995.0,4.0,30.0,3,2
9844,9844,84,7,1.0,0,0,1,,0,1,Other,2005,EVANSVILLE,IN,IN,721000.0,721000.0,721000.0,0,True,0.0,1995.0,4.0,30.0,6,17
9876,9876,56,3,1.0,0,1,1,,Y,1,Wholesale_trade,2006,LOUISVILLE,KY,OH,250000.0,250000.0,187500.0,2,True,0.0,2004.0,3.0,31.0,2,10
10003,10003,72,25,1.0,0,0,54210,,N,1,Other,2003,EVANSVILLE,IN,IN,229500.0,229500.0,172125.0,0,True,0.0,1995.0,4.0,30.0,7,9
10016,10016,56,3,1.0,0,0,1,,Y,0,Construction,1995,LOUISVILLE,KY,OH,70000.0,70000.0,56000.0,2,True,0.0,1998.0,11.0,8.0,6,12
10056,10056,84,107,1.0,18,0,49952,,Y,1,Other,1996,PETALUMA,CA,SD,229500.0,229500.0,172125.0,0,True,0.0,1995.0,4.0,30.0,5,7
10148,10148,60,7,1.0,0,0,1,,N,1,Other,2002,SAN DIEGO,CA,SD,72000.0,72000.0,57600.0,0,True,0.0,1995.0,4.0,30.0,6,28
10160,10160,56,2,2.0,0,1,1,,N,1,Wholesale_trade,2005,HIALEAH,FL,NC,102000.0,102000.0,102000.0,0,True,1.0,2006.0,6.0,14.0,9,26
10222,10222,83,5,2.0,0,0,1,,N,1,Other,1995,NORMAN,OK,OK,131000.0,131000.0,131000.0,0,True,1.0,1995.0,4.0,30.0,6,29
10235,10235,34,24,1.0,0,0,1,,Y,1,Other,2001,PETALUMA,CA,SD,148000.0,148000.0,148000.0,0,True,0.0,1995.0,7.0,31.0,5,18
10299,10299,60,19,1.0,0,0,1,,Y,1,Other,2001,ANAHEIM,CA,CA,81000.0,81000.0,68850.0,0,True,0.0,1995.0,4.0,30.0,1,17
10312,10312,57,5,1.0,0,0,1,,Y,1,Other,1999,KETTERING,OH,OH,111400.0,111400.0,94690.0,0,True,0.0,1995.0,4.0,30.0,5,24
10332,10332,43,7,1.0,0,0,1,,N,1,Other,2004,MALVERN,PA,PA,127000.0,127000.0,95250.0,0,True,0.0,1995.0,7.0,31.0,4,20
10342,10342,78,7,1.0,0,0,1,,Y,1,Other,2007,INDIANAPOLIS,IN,OH,41000.0,41000.0,36900.0,0,True,0.0,1995.0,4.0,30.0,3,9
10413,10413,26,5,1.0,0,0,1,,N,1,Other,2005,ALBUQUERQUE,NM,NC,268000.0,268000.0,268000.0,0,True,0.0,1995.0,4.0,30.0,1,26
10420,10420,120,5,1.0,0,0,1,,N,1,Other,2004,COLORADO SPRINGS,CO,SD,25000.0,25000.0,12500.0,0,True,0.0,1995.0,4.0,30.0,7,19
10553,10553,83,6,1.0,0,0,1,,Y,1,Other,2007,SAN MARCOS,TX,TX,27500.0,27500.0,24750.0,0,True,0.0,1995.0,4.0,30.0,6,14
10601,10601,84,9,1.0,0,0,53165,,N,1,Other,2001,SMYRNA,GA,GA,62000.0,62000.0,52700.0,0,True,0.0,2006.0,10.0,31.0,1,17
10607,10607,70,2,2.0,0,0,0,,Y,1,Manufacturing,2000,TORRANCE,CA,SD,25000.0,25000.0,20000.0,2,True,1.0,1986.0,6.0,4.0,1,7
10645,10645,61,6,1.0,0,0,1,,Y,1,Other,1995,SAN MARCOS,TX,TX,48500.0,48500.0,38800.0,0,True,0.0,1995.0,4.0,30.0,1,11
10648,10648,82,3,1.0,0,0,1,,N,1,Wholesale_trade,2002,SAN MARCOS,TX,TX,62000.0,62000.0,52700.0,0,True,0.0,2005.0,9.0,30.0,4,8
10685,10685,104,147,1.0,0,0,52898,,Y,1,Other,2008,FORT WAYNE,IN,IN,462000.0,462000.0,462000.0,0,True,0.0,1995.0,4.0,30.0,8,12
10686,10686,82,3,2.0,0,0,1,,Y,1,Educational,2003,LOUISVILLE,KY,OH,100000.0,100000.0,80000.0,2,True,1.0,1995.0,10.0,31.0,8,6
10698,10698,56,11,1.0,0,0,1,,C,1,Other,2002,KEARNEY,NE,NE,355000.0,355000.0,301750.0,0,True,0.0,1995.0,4.0,30.0,9,11
10707,10707,238,6,1.0,0,0,1,,Y,1,Other,2004,FORT WAYNE,IN,IN,206000.0,206000.0,206000.0,0,True,0.0,1995.0,4.0,30.0,11,13
10738,10738,61,7,1.0,0,0,1,,Y,1,Other,1997,SANTA FE SPRINGS,CA,CA,112500.0,112500.0,101250.0,0,True,0.0,1995.0,4.0,30.0,2,20
10749,10749,32,162,2.0,0,0,24957,,0,1,Other,2006,SANTA FE SPRINGS,CA,CA,225000.0,225000.0,180000.0,0,True,1.0,1995.0,7.0,31.0,7,27
10783,10783,60,8,1.0,0,0,1,,Y,1,Other,2004,MANCHESTER,NH,RI,650000.0,650000.0,520000.0,0,True,0.0,1995.0,4.0,30.0,7,9
10809,10809,83,9,1.0,0,0,0,,0,1,Other,2005,ANAHEIM,CA,CA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,6,23
10915,10915,60,6,1.0,0,0,1,,N,1,Other,2007,SAN MARCOS,TX,TX,135000.0,135000.0,101250.0,0,True,0.0,1995.0,4.0,30.0,2,27
10987,10987,83,7,2.0,0,0,1,,Y,1,Other,2001,CANTON,OH,OH,216000.0,216000.0,216000.0,0,True,1.0,1995.0,4.0,30.0,11,22
11118,11118,30,2,2.0,0,9,1,,Y,1,Construction,2001,OMAHA,NE,NE,175000.0,175000.0,131250.0,2,True,1.0,1995.0,10.0,31.0,9,12
11157,11157,83,6,1.0,0,0,1,,N,1,Other,2009,MCALLEN,TX,TX,227000.0,227000.0,227000.0,0,True,0.0,1995.0,7.0,31.0,4,2
11175,11175,82,6,1.0,0,0,1,,N,1,Other,2006,SPRINGFIELD,MO,OH,18000.0,18000.0,16200.0,0,True,0.0,1995.0,4.0,30.0,6,26
11228,11228,70,7,1.0,0,0,1,,C,1,Other,1996,ADDISON,TX,TX,239000.0,239000.0,179250.0,0,True,0.0,1995.0,4.0,30.0,2,7
11242,11242,62,30,1.0,0,0,1,,0,1,Manufacturing,2007,FORT WAYNE,IN,IN,660000.0,660000.0,495000.0,0,True,0.0,1995.0,4.0,30.0,6,20
11254,11254,59,8,1.0,9,0,0,,0,1,Other,2005,BROOKHAVEN,MS,MS,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,11,9
11415,11415,82,2,1.0,0,0,1,,Y,1,Arts/Entertain/Rec,2003,MILWAUKEE,WI,OH,5000.0,5000.0,2500.0,2,True,0.0,1999.0,5.0,31.0,8,6
11420,11420,82,7,1.0,0,0,0,,0,1,Other,2004,SMYRNA,GA,GA,116000.0,116000.0,98600.0,0,True,0.0,1995.0,4.0,30.0,3,18
11428,11428,118,9,1.0,0,0,0,,0,1,Other,2007,SAN MARCOS,TX,TX,130000.0,100000.0,50000.0,0,True,0.0,1995.0,4.0,30.0,2,27
11444,11444,58,6,1.0,0,0,1,,0,1,Other,2006,BURNSVILLE,MN,MN,100000.0,50000.0,25000.0,0,True,0.0,1995.0,7.0,31.0,1,24
11461,11461,82,7,2.0,0,0,1,,Y,1,Other,2003,KENAI,AK,AK,146000.0,146000.0,131400.0,0,True,1.0,1995.0,4.0,30.0,8,27
11554,11554,58,5,1.0,0,0,56925,,Y,1,Other,2005,INDIANAPOLIS,IN,OH,259000.0,259000.0,194250.0,0,True,0.0,1995.0,4.0,30.0,8,22
11594,11594,85,1,2.0,0,0,1,,Y,1,Wholesale_trade,1997,GILLETTE,WY,WY,75000.0,75000.0,60000.0,2,True,1.0,1995.0,7.0,31.0,4,8
11617,11617,58,6,1.0,0,0,1,,N,1,Other,2004,SMYRNA,GA,GA,4000.0,4000.0,3400.0,0,True,0.0,1995.0,1.0,31.0,7,28
11708,11708,76,4,1.0,0,0,1,,Y,1,Other,2004,MEDIA,PA,DE,400000.0,400000.0,320000.0,0,True,0.0,1995.0,4.0,30.0,6,18
11725,11725,61,7,1.0,0,0,1,,Y,1,Other,1999,HIALEAH,FL,FL,460000.0,460000.0,391000.0,0,True,0.0,2009.0,7.0,10.0,6,17
11741,11741,71,2,2.0,0,0,1,,Y,0,Other,2002,SAN ANTONIO,TX,TX,30000.0,30000.0,27000.0,0,True,1.0,2007.0,5.0,25.0,12,21
11757,11757,118,184,1.0,0,0,0,,0,1,Other,2008,ALBUQUERQUE,NM,NC,72000.0,72000.0,57600.0,0,True,0.0,1995.0,4.0,30.0,2,21
11808,11808,57,2,2.0,0,0,79140,,Y,1,RE/Rental/Lease,1998,ORANGE,CA,CA,100000.0,100000.0,80000.0,1,True,1.0,1992.0,7.0,31.0,11,18
11844,11844,82,5,2.0,0,0,1,,Y,1,Construction,2005,OMAHA,NE,NE,40000.0,40000.0,32000.0,1,True,1.0,2008.0,3.0,31.0,12,21
11854,11854,59,6,1.0,0,0,44350,,N,1,Other,2007,KETTERING,OH,OH,325000.0,325000.0,227500.0,0,True,0.0,1995.0,7.0,31.0,5,16
11891,11891,118,7,2.0,0,0,1,,0,1,Other,2005,MEDFORD,NY,NY,350000.0,350000.0,262500.0,0,True,1.0,1995.0,4.0,30.0,12,16
11963,11963,63,7,1.0,0,0,1,,N,1,Other,2001,EVANSVILLE,IN,IN,10200.0,10200.0,5100.0,0,True,0.0,1995.0,4.0,30.0,1,18
11970,11970,82,2,2.0,0,0,1,,Y,0,Accom/Food_serv,2006,GILLETTE,WY,WY,5000.0,5000.0,2500.0,2,True,1.0,1992.0,7.0,31.0,1,27
12090,12090,83,2,2.0,0,0,1,,Y,1,Construction,1998,GREAT BEND,KS,KS,175000.0,175000.0,131250.0,0,True,1.0,1995.0,10.0,31.0,11,18
12171,12171,83,2,2.0,0,0,1,,Y,1,Manufacturing,1999,AKRON,OH,OH,100000.0,100000.0,90000.0,2,True,1.0,1996.0,4.0,30.0,6,22
12248,12248,83,5,2.0,0,0,1,,Y,1,Healthcare/Social_assist,1996,GILLETTE,WY,WY,100000.0,100000.0,80000.0,2,True,1.0,1995.0,10.0,31.0,11,22
12429,12429,82,2,2.0,0,0,1,,Y,0,Other_no_pub,1995,NIAGARA FALLS,NY,NY,250000.0,250000.0,125000.0,2,True,1.0,1996.0,4.0,30.0,3,16
12446,12446,82,8,1.0,0,0,1,,N,1,Manufacturing,2003,BURNSVILLE,MN,MN,462000.0,462000.0,462000.0,0,True,0.0,1995.0,4.0,30.0,9,12
12498,12498,82,184,1.0,0,0,0,,0,1,Other,1996,KEARNEY,NE,NE,218000.0,218000.0,163500.0,2,True,0.0,1995.0,7.0,31.0,5,23
12526,12526,57,9,1.0,0,0,0,,0,1,Other,2008,WOODINVILLE,WA,WA,86000.0,86000.0,68800.0,0,True,0.0,1995.0,4.0,30.0,10,12
12566,12566,64,6,1.0,0,0,1,,Y,1,Retail_trade,2004,BERKELEY,CA,CA,472500.0,472500.0,354375.0,0,True,0.0,1995.0,4.0,30.0,3,31
12584,12584,60,6,1.0,0,0,1,,N,1,Other,1997,MEDIA,PA,DE,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,4,2
12593,12593,57,7,1.0,0,0,1,,0,1,Other,2006,PORTSMOUTH,NH,RI,75000.0,50000.0,25000.0,0,True,0.0,1995.0,4.0,30.0,5,30
12604,12604,58,6,1.0,0,0,1,,N,1,Other,2006,BERKELEY,CA,CA,39000.0,39000.0,31200.0,0,True,0.0,1995.0,4.0,30.0,11,21
12629,12629,29,7,2.0,0,0,0,,0,1,Other,1995,SEVERNA PARK,MD,MD,48500.0,48500.0,38800.0,0,True,1.0,1995.0,7.0,31.0,7,21
12636,12636,101,7,1.0,0,0,1,,0,1,Other,2001,BOERNE,TX,CA,102000.0,102000.0,102000.0,0,True,0.0,1995.0,4.0,30.0,5,18
12654,12654,83,5,1.0,0,0,1,,N,1,Retail_trade,2006,EVANSVILLE,IN,IN,228000.0,228000.0,171000.0,0,True,0.0,1995.0,4.0,30.0,8,30
12722,12722,119,163,1.0,0,0,1,,N,1,Other,2003,MEDFORD,NY,NY,135000.0,135000.0,101250.0,0,True,0.0,1995.0,4.0,30.0,7,10
12731,12731,83,4,2.0,0,0,1,,C,1,Wholesale_trade,1989,SIOUX FALLS,SD,SD,216000.0,216000.0,162000.0,0,True,1.0,1995.0,4.0,30.0,1,27
12741,12741,287,10,1.0,0,0,52245,,0,1,Other,1993,CANTON,OH,OH,83000.0,83000.0,66400.0,0,True,0.0,1995.0,7.0,31.0,8,25
12751,12751,82,1,2.0,0,0,0,,Y,1,Educational,2006,PALO ALTO,CA,CA,30000.0,30000.0,27000.0,2,True,1.0,2012.0,10.0,17.0,6,23
12774,12774,61,6,1.0,0,0,56825,,N,1,Other,2005,FORT WAYNE,IN,IN,250000.0,250000.0,175000.0,0,True,0.0,1995.0,4.0,30.0,12,20
12799,12799,57,2,2.0,0,0,1,,Y,1,Accom/Food_serv,2003,ORLANDO,FL,FL,70000.0,70000.0,59500.0,2,True,1.0,1995.0,10.0,31.0,8,6
12872,12872,58,135,1.0,0,0,51702,,Y,0,Other,1995,EVANSVILLE,IN,IN,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,3,23
12892,12892,82,0,1.0,0,0,0,,Y,1,Construction,1989,PITTSBURGH,PA,DE,1000000.0,1000000.0,750000.0,2,True,0.0,1996.0,4.0,30.0,11,14
12917,12917,83,2,2.0,0,0,1,,Y,1,Construction,2001,ORLANDO,FL,FL,250000.0,250000.0,125000.0,2,True,1.0,1999.0,12.0,31.0,2,23
12963,12963,62,7,1.0,0,0,52891,,Y,1,Other,1993,KETTERING,OH,OH,462000.0,462000.0,462000.0,0,True,0.0,1995.0,7.0,31.0,1,6
12972,12972,185,8,1.0,0,0,0,,0,1,Other,2005,LONG BEACH,CA,CA,110000.0,110000.0,82500.0,0,True,0.0,1995.0,4.0,30.0,12,14
13039,13039,97,168,2.0,0,0,0,,0,1,Other,1995,KETTERING,OH,OH,325000.0,325000.0,227500.0,0,True,1.0,1995.0,4.0,30.0,10,20
13057,13057,84,8,1.0,0,0,1,,Y,1,Other,1999,SAN DIEGO,CA,SD,50000.0,50000.0,45000.0,0,True,0.0,1995.0,4.0,30.0,6,3
13065,13065,25,3,2.0,0,0,0,,Y,1,RE/Rental/Lease,2006,CARLSBAD,CA,CA,175000.0,175000.0,131250.0,2,True,1.0,1994.0,10.0,31.0,3,28
13067,13067,118,6,1.0,0,0,1,,Y,1,Other,2004,PETALUMA,CA,SD,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,8,10
13087,13087,82,1,2.0,0,0,1,,Y,0,Healthcare/Social_assist,2006,SAN FRANCISCO,CA,CA,80000.0,80000.0,64000.0,2,True,1.0,1996.0,4.0,30.0,6,23
13107,13107,82,3,2.0,0,10,1,,Y,1,Manufacturing,1997,JACKSONVILLE,FL,NC,70000.0,70000.0,56000.0,2,True,1.0,2013.0,7.0,1.0,9,16
